Name	RPKM	CancerName	Type
TCGA-THCA_TCGA-EL-A3ZL	47.67838316	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A4G1	14.19506775	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A4K1	31.04658136	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A2PY	1448.759426	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-FE-A232	1080.539708	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3T1	78.11185333	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3CU	1751.632247	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3GZ	2.293741466	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-MK-A4N6	3541.434906	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A3UW	630.8828191	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-ET-A3BQ	651.1540233	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3ZH	5.202127199	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-CE-A483	535.2421767	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-E8-A2EA	115.7642565	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A3O8	9.507633935	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3ZQ	8.421260469	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-FK-A3SH	26.68761982	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-BJ-A3PU	7.624346232	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-BJ-A190	3.814421826	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-ET-A3DR	346.3897094	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A13W	0.050832176	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-BJ-A0YZ	13.72933276	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-J8-A4HW	573.1305494	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3CZ	6.34693392	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-J8-A3YH	257.4945206	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-CE-A13K	119.7040046	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3D5	8.032809676	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A1CW	0.417270227	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-IM-A41Z	5.52089506	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-J8-A3NZ	1526.580849	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A22M	84.94674663	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-FY-A4B0	71.78778171	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-FE-A235	70.3418603	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-BJ-A45E	2.149730964	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A1CU	4.08485673	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DE-A0Y3	936.4603979	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3H7	12.36179338	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-BJ-A45J	504.5478155	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3T2	5.648204844	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A3UR	111.3798808	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3TA	47.78023233	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3D1	15.27942801	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-ET-A25K	583.8671582	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-J8-A4HY	184.0369615	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A2CO	7.406240198	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-KS-A4I7	198.9065193	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DO-A1JZ	3.873628039	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A3V5	759.7060927	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-ET-A25I	3.963345653	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A1YA	12.4979277	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A4JW	850.2561041	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A3VJ	229.8441572	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DE-A3KN	71.20577473	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3GS	866.8654674	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-ET-A4KN	5.741953166	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A4UP	109.6360923	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A2Q4	939.9068116	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-FE-A3PC	24.48427371	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3CT	1745.300893	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-FE-A23A	528.9565055	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3D4	18.49859815	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A3SU	713.5682081	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DE-A0Y2	1398.008753	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A4UW	176.461241	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3N3	1353.518961	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-GE-A2C6	15.4221269	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-KS-A4I5	120.894159	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3ZN	47.19483965	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A2OW	7.78562097	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A1QE	1781.301815	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-BJ-A0Z0	2.511470439	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-H2-A3RI	4.569803353	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A2Q7	279.2606458	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-J8-A3O2	530.0244748	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3T0	3.489765193	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-J8-A3YD	173.1963919	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A4KG	247.7695356	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-E8-A433	18.26897883	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3MW	5.443214477	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-FY-A4B4	673.7639583	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A3AK	393.8837702	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-KS-A4ID	25.63700321	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-E8-A434	213.4578143	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A13P	148.5508529	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3H7	967.2654535	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A2P1	1594.10036	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A3UU	596.8136396	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-FY-A4B3	846.8766212	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-BJ-A2N9	0.165780286	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A13T	332.8050721	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-E8-A413	661.5781329	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A3AQ	49.24300185	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-BJ-A2N9	3.441898718	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-ET-A40S	43.2689965	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A1QG	3.919661753	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3CN	1722.376777	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A4FK	12.01604261	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3ZT	2.471566203	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A1QQ	892.1792776	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-BJ-A2N7	36.6619519	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-MK-A4N7	1967.025684	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-BJ-A2N8	65.81520464	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3CX	26.21251578	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A2PX	45.62844818	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-KS-A41L	4.389065506	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-ET-A3DV	3.641898033	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-E8-A44K	362.8266836	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-E8-A44M	81.69849005	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A22N	2.848019523	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-L6-A4EU	29.48992518	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A22K	4.405375654	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-H2-A2K9	11.82577399	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3MX	4.278389462	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-H2-A3RH	9.545977632	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-FE-A3PA	6.168962632	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A4JZ	202.1638507	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-E3-A3E0	112.1834629	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A1QL	7.656997256	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3H8	1227.729264	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3T0	55.30005327	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A3V2	347.9850504	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A1QO	1555.862089	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-ET-A3BW	170.0734212	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-ET-A39J	469.1776945	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3ZP	264.5247205	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-FY-A3WA	5.714924887	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A1QM	932.771169	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A3UP	9.435506603	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3MY	1177.921381	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-ET-A2MY	239.9896464	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-ET-A2N0	10.11376276	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A13X	1244.732472	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A2QB	6.483682365	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A3SZ	502.4804607	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A2CT	8.644455591	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-BJ-A192	17.20001857	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-J8-A3O0	22.32993418	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A2CQ	38.68311806	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-E8-A3X7	82.07893791	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-FY-A3R6	190.2463711	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3T9	694.2287593	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-BJ-A45F	6.404078457	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-KS-A4I9	399.3545372	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-BJ-A0ZF	4.508914243	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A3UK	323.3851803	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A4V2	990.6292357	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-FE-A3PB	113.6266914	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3H3	97.68665559	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A3O6	3.632796006	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A3V7	606.822344	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-BJ-A3PT	12.77425231	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3ZM	82.20507608	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-FK-A3SE	427.1395696	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A4UL	85.95352084	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-E3-A3E2	163.386468	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-BJ-A2N8	46.01102283	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-BJ-A0Z3	635.9285924	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3MW	309.7785306	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A3VG	4.287572879	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A2Q0	11.90097426	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-BJ-A45D	0.884200482	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3GP	261.7477011	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3H5	836.7084363	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-ET-A3BV	1354.009071	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A3UT	1.089744784	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A2QA	2.616526792	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-E8-A432	70.23308546	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-ET-A2MX	2.951827387	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A1QD	993.5947635	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-CE-A3ME	779.7759264	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-BJ-A0ZH	147.7088343	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3CW	307.006267	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A13M	0.465621642	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-E8-A2JQ	9.328545553	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DE-A4MD	1189.193974	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-CE-A482	565.7515233	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A2OV	3.5834572	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A2CS	1004.936338	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A22J	3.097330941	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-BJ-A290	9.986198402	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-FY-A3TY	1.085179563	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A3VB	173.5386677	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-ET-A3DS	3.9000836	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3GQ	827.9855846	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-FY-A3R8	662.591001	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A22L	6.103197735	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A4K0	969.4944979	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A3UZ	16.68746281	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A2CN	3.067424895	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-DJ-A3VD	1604.189513	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A4KI	0.490281036	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-IM-A3U2	408.3563697	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-ET-A3BX	1018.381495	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A1CV	608.2644283	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A4KH	5.557398282	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-ET-A39S	444.0719269	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EL-A3CY	614.8679646	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-E3-A3E5	135.2657873	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-EM-A2P2	29.49025898	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THCA_TCGA-IM-A3ED	987.267756	69_Thyroid_Carcinoma	TCGA_THCA_200
TCGA-THYM_TCGA-3G-AB0O	0.170909436	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-ZC-AAAF	1.567223966	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-X7-A8DJ	25.33306471	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XU-AAXV	3.130789523	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XU-AAXW	6.421786349	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-X7-A8DG	0.164730769	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-X7-A8D7	0.38466922	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-X7-A8DF	6.197962131	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-ZB-A96P	0.500408969	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-X7-A8M5	1.790906822	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XU-A936	3.569179642	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-4V-A9QX	1.086001128	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-YT-A95D	197.8664594	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-3T-AA9L	0.034306667	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XM-A8RD	0.310440007	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-5U-AB0D	0.074268736	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-ZB-A96Q	170.6838363	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-ZB-A96C	145.8928351	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-ZB-A962	49.47669182	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XU-AAXY	0.223433281	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-4X-A9F9	0	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XU-A92W	5.765633441	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XM-A8RI	38.70542036	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-ZB-A96L	6.949072626	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-ZC-AAAA	2.739313126	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XU-AAY0	0.680094381	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XU-A92X	0.237340757	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XU-A933	7.858647415	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-5U-AB0F	0	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-3G-AB14	6.157971164	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-X7-A8DE	14.91889274	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XH-A853	23.57957288	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-YT-A95H	9.983617823	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-ZB-A96R	0.069158761	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-ZB-A96B	4.520228644	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-ZB-A96D	115.8633553	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-ZB-A96M	158.4396969	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XU-A92Z	1173.347427	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-X7-A8D7	6.3552477	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-YT-A95E	0.23408345	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XM-A8R9	3.860238102	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XM-A8RF	1.267834323	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XM-A8R8	4.309196245	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XM-A8RB	0.682508651	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XM-AAZ2	146.3118092	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-4V-A9QI	0.332700846	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-5U-AB0E	0	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-ZB-A965	178.4712326	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-X7-A8DB	0.042435702	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-3G-AB0Q	37.98123622	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-ZC-AAA7	0.058551336	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XU-A92U	29.03373948	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XM-AAZ1	0	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XU-AAXX	0.458840621	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-X7-A8M3	2.381427898	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XU-A92Q	119.8867407	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-ZB-A969	19.51112822	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-X7-A8DD	0.205063592	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-ZB-A964	135.7760984	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-X7-A8D8	142.352738	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-4X-A9FB	0.743636948	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-YT-A95G	2.580594205	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XM-AAZ3	86.64056718	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-5V-A9RR	0	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-ZL-A9V6	140.3902333	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-4V-A9QU	2.467977771	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XU-A931	1.824919809	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-ZB-A96O	0	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XU-A92O	4.225931226	91_Thymoma	TCGA_THYM
TCGA-THYM_TCGA-XU-A930	0.208551967	91_Thymoma	TCGA_THYM
